Date,Age,Gender,City,Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference
06/23/2025,23,Female,Gorakhpur,,College/University Student,,CRY Website,,Delhi
06/23/2025,28,Female,delhi,,Working Professional,,CRY Website,,Delhi
06/23/2025,27,Female,Faridabad,,Working Professional,,CRY Website,,Delhi
06/23/2025,27,Female,Faridabad,,Working Professional,,CRY Website,,Delhi
06/23/2025,27,Female,Faridabad,,Working Professional,,CRY Website,,Delhi
06/23/2025,27,Female,Faridabad,,Working Professional,,CRY Website,,Delhi
06/23/2025,15,Female,Noida,,School Student,,Family/Friend,,Delhi
06/23/2025,41,Female,Lucknow,,Home Maker,,CRY Website,,Delhi
06/23/2025,21,Female,New Delhi,,Working Professional,,CRY Website,,Delhi
06/23/2025,16,Male,Kanpur,,College/University Student,,CRY Volunteers/Interns,,Delhi
06/23/2025,19,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/23/2025,46,Male,Delhi ,,Working Professional,,CRY Website,,Delhi
06/23/2025,23,Male,Sheikhpura District,,Working Professional,,Social Media Sites,,Delhi
06/22/2025,26,Male,Durgapur,,Working Professional,,CRY Website,,Delhi
06/22/2025,24,Female,Lucknow,,College/University Student,,Family/Friend,,Delhi
06/22/2025,16,Female,Delhi ,,School Student,,Ads/Hoardings,,Delhi
06/22/2025,16,Female,Delhi ,,School Student,,Ads/Hoardings,,Delhi
06/22/2025,19,Male,New Delhi,,College/University Student,,Social Media Sites,,Delhi
06/22/2025,15,Male,Gurgaon,,School Student,,CRY Website,,Delhi
06/21/2025,14,Male,Kurukshetra,,School Student,,Others,,Delhi
06/21/2025,19,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/21/2025,16,Female,New Delhi,,School Student,,Family/Friend,,Delhi
06/21/2025,21,Female,Ghaziabad,,College/University Student,,Online ads and Posts,,Delhi
06/21/2025,28,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/21/2025,18,Female,new delhi,,College/University Student,,Family/Friend,,Delhi
06/20/2025,21,Male,New Delhi,,College/University Student,,CRY Website,,Delhi
06/20/2025,21,Male,New Delhi,,College/University Student,,CRY Website,,Delhi
06/20/2025,23,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/20/2025,16,Female,Delhi,,School Student,,Others,,Delhi
06/20/2025,18,Female,Noida,,College/University Student,,CRY Website,,Delhi
06/20/2025,19,Female, Bhopal,,College/University Student,,Family/Friend,,Delhi
06/20/2025,16,Female,Kurukshetra Haryana ,,School Student,,Social Media Sites,,Delhi
06/20/2025,16,Female,Kurukshetra Haryana ,,School Student,,Social Media Sites,,Delhi
06/20/2025,17,Female,Delhi,,School Student,,Family/Friend,,Delhi
06/20/2025,16,Male,Bhadohi,,School Student,,Social Media Sites,,Delhi
06/20/2025,20,Female,Delhi ,,Other,Graduate ,Others,,Delhi
06/20/2025,17,Female,Delhi,,College/University Student,,Others,,Delhi
06/20/2025,34,Female,Gurgaon ,,Working Professional,,CRY Website,,Delhi
06/19/2025,18,Female,Kurukshetra ,,College/University Student,,Others,,Delhi
06/19/2025,20,Female,Udaipur,,College/University Student,,CRY Website,,Delhi
06/19/2025,17,Female,Lucknow ,,School Student,,Social Media Sites,,Delhi
06/19/2025,16,Male,Chandigarh ,,School Student,,CRY Website,,Delhi
06/19/2025,15,Female,Haryana,,School Student,,Family/Friend,,Delhi
06/19/2025,19,Male,Rewari,,College/University Student,,CRY Website,,Delhi
06/19/2025,16,Female,Ghaziabad,,School Student,,CRY Website,,Delhi
06/19/2025,17,Female,Pharenda,,School Student,,Family/Friend,,Delhi
06/19/2025,17,Female,Pharenda,,School Student,,Family/Friend,,Delhi
06/19/2025,21,Male,VARANASI,,College/University Student,,CRY Website,,Delhi
06/19/2025,19,Male,New Delhi ,,College/University Student,,CRY Website,,Delhi
06/19/2025,19,Male,New Delhi ,,College/University Student,,CRY Website,,Delhi
06/19/2025,19,Male,New Delhi ,,College/University Student,,CRY Website,,Delhi
06/18/2025,27,Male,Chandigarh ,,Working Professional,,CRY Website,,Delhi
06/18/2025,19,Male,lucknow,,College/University Student,,Online ads and Posts,,Delhi
06/18/2025,28,Female,New Delhi,,Working Professional,,CRY Website,,Delhi
06/18/2025,23,Female,Ghaziabad,,Working Professional,,CRY Website,,Delhi
06/18/2025,17,Female,Lucknow,,School Student,,Social Media Sites,,Delhi
06/18/2025,16,Male,Delhi,,School Student,,Family/Friend,,Delhi
06/18/2025,21,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/18/2025,18,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/18/2025,18,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/18/2025,19,Female,New Delhi ,,College/University Student,,Social Media Sites,,Delhi
06/18/2025,17,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/17/2025,21,Female,Chandigarh,,College/University Student,,Others,,Delhi
06/17/2025,20,Female,Faridabad ,,College/University Student,,CRY Website,,Delhi
06/17/2025,20,Female,Faridabad ,,College/University Student,,CRY Website,,Delhi
06/17/2025,19,Female,Gandhinagar,,College/University Student,,CRY Website,,Delhi
06/17/2025,14,Male,Bareilly,,School Student,,CRY Volunteers/Interns,,Delhi
06/17/2025,19,Female,Bhopal,,School Student,,Social Media Sites,,Delhi
06/17/2025,19,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/17/2025,15,Female,Delhi,,School Student,,Family/Friend,,Delhi
06/17/2025,18,Female,Gwalior,,College/University Student,,CRY Website,,Delhi
06/17/2025,21,Female,New Delhi ,,College/University Student,,CRY Website,,Delhi
06/17/2025,25,Male,Khandwa,,Personal Business,,Others,,Delhi
06/17/2025,28,Female,Delhi,,Personal Business,,Online ads and Posts,,Delhi
06/17/2025,16,Female,Ghaziabad,,School Student,,CRY Website,,Delhi
06/17/2025,16,Female,Ghaziabad,,School Student,,CRY Website,,Delhi
06/17/2025,15,Female,Delhi,,School Student,,CRY Website,,Delhi
06/17/2025,16,Female,Ghaziabad ,,School Student,,Others,,Delhi
06/17/2025,16,Female,New Delhi,,School Student,,Family/Friend,,Delhi
06/17/2025,16,Female,New Delhi,,School Student,,Family/Friend,,Delhi
06/17/2025,20,Male,Dehradun,,College/University Student,,Family/Friend,,Delhi
06/17/2025,14,Female,Noida,,School Student,,CRY Website,,Delhi
06/17/2025,27,Female,Gurgaon,,Working Professional,,CRY Website,,Delhi
06/16/2025,23,Female,Indore,,College/University Student,,Others,,Delhi
06/16/2025,17,Female,Delhi ,,School Student,,Social Media Sites,,Delhi
06/16/2025,27,Female,Mandi,,College/University Student,,CRY Website,,Delhi
06/16/2025,34,Male,New Delhi,,Personal Business,,Others,,Delhi
06/16/2025,21,Female,Delhi NCR,,College/University Student,,Family/Friend,,Delhi
06/16/2025,23,Female,Faridabad ,,College/University Student,,Online ads and Posts,,Delhi
06/16/2025,15,Female,Vasundhara Ghaziabad ,,School Student,,Ads/Hoardings,,Delhi
06/16/2025,58,Female,Faridabad,,Home Maker,,Social Media Sites,,Delhi
06/16/2025,19,Male,Delhi,,College/University Student,,Family/Friend,,Delhi
06/16/2025,17,Female,Uttar Pradesh ,,School Student,,CRY Website,,Delhi
06/16/2025,15,Male,Delhi,,School Student,,Online ads and Posts,,Delhi
06/16/2025,22,Female,New Delhi,,College/University Student,,Social Media Sites,,Delhi
06/16/2025,17,Female,Faridabad ,,School Student,,CRY Website,,Delhi
06/15/2025,17,Female,Jaipur,,School Student,,Social Media Sites,,Delhi
06/15/2025,19,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/15/2025,24,Female,Namakkal,,Working Professional,,Others,,Delhi
06/15/2025,18,Female,ahmedabad,,College/University Student,,CRY Website,,Delhi
06/15/2025,20,Female,New Delhi,,College/University Student,,Others,,Delhi
06/15/2025,20,Female,Lucknow,,College/University Student,,CRY Website,,Delhi
06/15/2025,19,Male,Bareilly,,Personal Business,,Others,,Delhi
06/14/2025,19,Male,Delhi,,College/University Student,,CRY Website,,Delhi
06/14/2025,20,Female,Kanpur,,College/University Student,,CRY Website,,Delhi
06/14/2025,19,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/14/2025,24,Male,Nawada ,,Working Professional,,CRY Website,,Delhi
06/14/2025,22,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/14/2025,16,Female,Prayagraj ,,School Student,,Others,,Delhi
06/14/2025,26,Female,Chandigarh,,Working Professional,,CRY Website,,Delhi
06/14/2025,26,Female,Chandigarh,,Working Professional,,CRY Website,,Delhi
06/14/2025,26,Female,Chandigarh,,Working Professional,,CRY Website,,Delhi
06/13/2025,15,Male,Noida,,School Student,,Family/Friend,,Delhi
06/13/2025,25,Male,Delhi,,Working Professional,,Social Media Sites,,Delhi
06/13/2025,30,Female,New Delhi,,Working Professional,,CRY Website,,Delhi
06/13/2025,17,Female,delhi ,,School Student,,CRY Website,,Delhi
06/13/2025,20,Female,Ghaziabad,,College/University Student,,Social Media Sites,,Delhi
06/13/2025,20,Female,Ghaziabad,,College/University Student,,Social Media Sites,,Delhi
06/13/2025,20,Female,New Delhi,,College/University Student,,Online ads and Posts,,Delhi
06/12/2025,21,Female,Ghaziabad ,,Working Professional,,CRY Website,,Delhi
06/12/2025,19,Male,Noida,,College/University Student,,Family/Friend,,Delhi
06/12/2025,19,Female,Ghaziabad ,,College/University Student,,CRY Website,,Delhi
06/12/2025,17,Female,New Delhi,,Other,"High School Graduate, not yet enrolled in university",CRY Volunteers/Interns,,Delhi
06/12/2025,19,Male,Delhi,,College/University Student,,Social Media Sites,,Delhi
06/12/2025,17,Female,Gurgaon,,School Student,,CRY Website,,Delhi
06/12/2025,21,Female,lucknow,,College/University Student,,CRY Website,,Delhi
06/12/2025,17,Female,Ludhiana,,School Student,,CRY Website,,Delhi
06/12/2025,22,Female,Noida,,College/University Student,,Family/Friend,,Delhi
06/12/2025,27,Female,Prayagraj,,Working Professional,,CRY Website,,Delhi
06/12/2025,17,Female,Gurgaon,,School Student,,Social Media Sites,,Delhi
06/11/2025,21,Female,Patna,,College/University Student,,Social Media Sites,,Delhi
06/11/2025,22,Female,Noida,,Working Professional,,Social Media Sites,,Delhi
06/11/2025,21,Female,Patna,,College/University Student,,Social Media Sites,,Delhi
06/11/2025,17,Female,Delhi,,School Student,,CRY Website,,Delhi
06/11/2025,20,Female,New delhi ,,College/University Student,,Social Media Sites,,Delhi
06/11/2025,17,Female,New Delhi,,School Student,,Social Media Sites,,Delhi
06/11/2025,16,Female,Delhi,,School Student,,CRY Website,,Delhi
06/11/2025,19,Female,Gurgaon,,College/University Student,,CRY Website,,Delhi
06/11/2025,24,Female,New Delhi,,Working Professional,,CRY Website,,Delhi
06/11/2025,20,Female,New Delhi,,College/University Student,,Family/Friend,,Delhi
06/10/2025,19,Female,Gurgaon,,College/University Student,,CRY Website,,Delhi
06/10/2025,24,Male,Delhi,,Personal Business,,Others,,Delhi
06/10/2025,18,Female,mainpuri,,College/University Student,,CRY Website,,Delhi
06/10/2025,18,Female,Gurgaon,,College/University Student,,Social Media Sites,,Delhi
06/10/2025,13,Female,New Delhi,,School Student,,Others,,Delhi
06/10/2025,16,Female,Lucknow,,School Student,,Social Media Sites,,Delhi
06/10/2025,14,Female,Gurgaon,,School Student,,Social Media Sites,,Delhi
06/10/2025,31,Female,Patiala,,Working Professional,,CRY Website,,Delhi
06/10/2025,17,Female,Jodhpur ,,School Student,,CRY Website,,Delhi
06/10/2025,26,Female,Uttarakhand,,Working Professional,,Online ads and Posts,,Delhi
06/10/2025,20,Female,Chandigarh ,,College/University Student,,CRY Website,,Delhi
06/10/2025,20,Female,Gwalior,,College/University Student,,Others,,Delhi
06/10/2025,18,Female,Baramulla ,,School Student,,Social Media Sites,,Delhi
06/09/2025,25,Male,Delhi,,Working Professional,,Social Media Sites,,Delhi
06/09/2025,19,Male,Gajraula,,College/University Student,,Social Media Sites,,Delhi
06/09/2025,28,Female,Ghaziabad,,Working Professional,,CRY Website,,Delhi
06/09/2025,19,Female,noida,,College/University Student,,Social Media Sites,,Delhi
06/09/2025,18,Male,Delhi,,College/University Student,,Family/Friend,,Delhi
06/09/2025,23,Female,Delhi,,College/University Student,,CRY Website,,Delhi
06/09/2025,21,Male,Delhi,,College/University Student,,Social Media Sites,,Delhi
06/09/2025,28,Female,delhi,,Working Professional,,CRY Website,,Delhi
06/09/2025,21,Female,New Delhi,,College/University Student,,Family/Friend,,Delhi
06/09/2025,15,Male,Kota,,School Student,,CRY Website,,Delhi
06/09/2025,16,Male,Srinagar,,School Student,,Family/Friend,,Delhi
06/09/2025,23,Male,Delhi,,College/University Student,,CRY Website,,Delhi
06/09/2025,19,Male,Prayagraj,,College/University Student,,Social Media Sites,,Delhi
06/08/2025,23,Female,Hardoi,,College/University Student,,Family/Friend,,Delhi
06/08/2025,20,Female,Delhi,,College/University Student,,Social Media Sites,,Delhi
06/08/2025,21,Female,Morena,,Working Professional,,CRY Website,,Delhi
06/08/2025,15,Female,Delhi,,School Student,,Family/Friend,,Delhi
06/08/2025,25,Male,Noida,,Working Professional,,Others,,Delhi
06/08/2025,16,Female,Bhiwani,,School Student,,CRY Website,,Delhi
06/08/2025,25,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/08/2025,26,Male,WARDHA,,Other,Farmer,Social Media Sites,,Delhi
06/08/2025,26,Male,WARDHA,,Other,Farmer,Social Media Sites,,Delhi
06/08/2025,26,Male,WARDHA,,Other,Farmer,Social Media Sites,,Delhi
06/08/2025,26,Male,WARDHA,,Other,Farmer,Social Media Sites,,Delhi
06/08/2025,28,Male,Delhi,,Working Professional,,CRY Website,,Delhi
06/07/2025,19,Female,New Delhi ,,College/University Student,,Family/Friend,,Delhi
06/07/2025,16,Female,Chandigarh,,School Student,,CRY Website,,Delhi
06/07/2025,19,Male,narnaul,,College/University Student,,CRY Website,,Delhi
06/07/2025,21,Male,Gurgaon,,College/University Student,,CRY Website,,Delhi
06/06/2025,16,Male,Delhi,,School Student,,Family/Friend,,Delhi
06/06/2025,17,Female,Faridabad,,School Student,,Others,,Delhi
06/06/2025,19,Female,Greater noida,,College/University Student,,Family/Friend,,Delhi
06/06/2025,16,Female,Gurgaon,,School Student,,CRY Website,,Delhi
06/06/2025,21,Male,New Delhi,,College/University Student,,CRY Website,,Delhi
06/06/2025,15,Female,New Delhi,,School Student,,CRY Website,,Delhi
06/06/2025,14,Female,Noida,,School Student,,Others,,Delhi
06/06/2025,17,Female,Bhiwadi,,College/University Student,,Others,,Delhi
06/05/2025,19,Female,Gurgaon,,College/University Student,,CRY Website,,Delhi
06/05/2025,18,Female,Mananthavaday,,Other,Post plus two break ,CRY Website,,Delhi
06/05/2025,19,Male,Delhi,,College/University Student,,CRY Website,,Delhi
06/05/2025,18,Female,Delhi NCR,,College/University Student,,CRY Website,,Delhi
06/05/2025,17,Female,DELHI,,School Student,,CRY Website,,Delhi
06/05/2025,15,Female,Gurgaon,,School Student,,CRY Website,,Delhi
06/05/2025,22,Female,delhi,,College/University Student,,Social Media Sites,,Delhi
06/05/2025,20,Female,Haryana,,College/University Student,,Others,,Delhi
06/05/2025,21,Male,Greater noida,,College/University Student,,Social Media Sites,,Delhi
06/05/2025,18,Female,Gwalior ,,School Student,,CRY Website,,Delhi
06/05/2025,25,Female,New Delhi,,College/University Student,,CRY Website,,Delhi
06/05/2025,21,Female,New Delhi ,,College/University Student,,CRY Volunteers/Interns,,Delhi
06/05/2025,20,Female,delhi,,College/University Student,,Family/Friend,,Delhi
06/05/2025,20,Female,New Delhi,,College/University Student,,Online ads and Posts,,Delhi
06/04/2025,17,Female,New Delhi,,College/University Student,,Social Media Sites,,Delhi
06/04/2025,17,Female,Delhi,,School Student,,CRY Website,,Delhi
06/04/2025,22,Male,Jaipur,,College/University Student,,Online ads and Posts,,Delhi
06/04/2025,22,Female,Lucknow ,,College/University Student,,CRY Website,,Delhi
06/04/2025,18,Female,Rohini Delhi,,School Student,,CRY Website,,Delhi
06/04/2025,14,Female,Noida,,School Student,,CRY Website,,Delhi
06/04/2025,14,Female,Delhi,,School Student,,Social Media Sites,,Delhi
06/04/2025,19,Female,New Delhi ,,College/University Student,,CRY Website,,Delhi
06/04/2025,20,Male,Lucknow,,College/University Student,,CRY Website,,Delhi
06/04/2025,16,Male,Jaipur,,School Student,,Family/Friend,,Delhi
06/04/2025,19,Female,Delhi NCR,,College/University Student,,CRY Website,,Delhi
06/04/2025,17,Female,noida UP,,School Student,,Social Media Sites,,Delhi
06/03/2025,31,Female,Delhi,,Working Professional,,CRY Website,,Delhi
06/03/2025,22,Female,NEW DELHI ,,College/University Student,,Social Media Sites,,Delhi
06/03/2025,21,Female,patiala,,School Student,,CRY Website,,Delhi
06/03/2025,18,Female,Jalandhar,,College/University Student,,Others,,Delhi
06/03/2025,19,Female,delhi,,College/University Student,,CRY Website,,Delhi
06/03/2025,21,Male,Jalandhar ,,College/University Student,,Others,,Delhi
06/03/2025,19,Female,Faridabad,,College/University Student,,CRY Website,,Delhi
06/03/2025,17,Female,ludhiana,,School Student,,CRY Website,,Delhi
06/03/2025,15,Male,firozabad,,School Student,,Others,,Delhi
06/03/2025,18,Female,Phagwara,,College/University Student,,Others,,Delhi
06/02/2025,21,Male,Chakia ,,College/University Student,,Social Media Sites,,Delhi
06/02/2025,16,Female,Delhi,,School Student,,CRY Website,,Delhi
06/02/2025,20,Male,Jodhpur,,School Student,,Online ads and Posts,,Delhi
06/02/2025,21,Female,Delhi,,Working Professional,,CRY Website,,Delhi
06/02/2025,21,Female,Delhi,,Working Professional,,CRY Website,,Delhi
06/02/2025,19,Male,New delhi,,College/University Student,,CRY Website,,Delhi
06/02/2025,60,Female,Delhi,,Retired,,Others,,Delhi
06/02/2025,20,Female,New Delhi,,College/University Student,,Social Media Sites,,Delhi
06/02/2025,16,Male,faridabad,,School Student,,Family/Friend,,Delhi
06/02/2025,15,Male,Ghaziabad,,School Student,,CRY Volunteers/Interns,,Delhi
